goals,group_id,group_name,group_order_id,icon_url_team1,icon_url_team2,id_team1,id_team2,last_update,league_id,league_name,league_saison,league_shortcut,location,match_date_time,match_date_time_utc,match_id,match_is_finished,match_results,name_team1,name_team2,number_of_viewers,points_team1,points_team2,time_zone_id
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14161', u'goal_match_minute': u'10', u'goal_comment': None, u'goal_getter_name': u'Pospech', u'goal_overtime': False, u'goal_id': u'8533', u'goal_getter_id': u'3905', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14161', u'goal_match_minute': u'35', u'goal_comment': None, u'goal_getter_name': u'M. Friedrich', u'goal_overtime': False, u'goal_id': u'8534', u'goal_getter_id': u'374', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'14161', u'goal_match_minute': u'50', u'goal_comment': None, u'goal_getter_name': u'Polanski', u'goal_overtime': False, u'goal_id': u'8535', u'goal_getter_id': u'1026', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'14161', u'goal_match_minute': u'70', u'goal_comment': None, u'goal_getter_name': u'Bender', u'goal_overtime': False, u'goal_id': u'8539', u'goal_getter_id': u'935', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'14161', u'goal_match_minute': u'53', u'goal_comment': None, u'goal_getter_name': u'Caligiuri', u'goal_overtime': False, u'goal_id': u'8540', u'goal_getter_id': u'1678', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}]}",252,18. Spieltag,18,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,6,81,2012-01-22T19:21:27+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-22T17:30:00+00:00,2012-01-22T16:30:00+00:00,14161,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Bayer 04 Leverkusen,1. FSV Mainz 05,,3,2,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': None, u'goal_mach_id': u'14173', u'goal_match_minute': u'17', u'goal_comment': None, u'goal_getter_name': u'Abdellaoue', u'goal_overtime': None, u'goal_id': u'8618', u'goal_getter_id': u'1429', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/Hannover_96.gif,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,55,79,2012-01-28T17:22:52+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': None, u'location_stadium': None, u'location_id': u'52'}",2012-01-27T20:30:00+00:00,2012-01-27T19:30:00+00:00,14173,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Hannover 96,1. FC Nürnberg,,1,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14170', u'goal_match_minute': u'29', u'goal_comment': None, u'goal_getter_name': u'Pizarro', u'goal_overtime': False, u'goal_id': u'8662', u'goal_getter_id': u'309', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14170', u'goal_match_minute': u'57', u'goal_comment': None, u'goal_getter_name': u'Reinartz', u'goal_overtime': False, u'goal_id': u'8667', u'goal_getter_id': u'938', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/werder_bremen.gif,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,134,6,2012-01-28T17:22:57+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T15:30:00+00:00,2012-01-28T14:30:00+00:00,14170,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Werder Bremen,Bayer 04 Leverkusen,,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14172', u'goal_match_minute': u'45', u'goal_comment': u'45+1', u'goal_getter_name': u'Petric', u'goal_overtime': False, u'goal_id': u'8659', u'goal_getter_id': u'37', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'14172', u'goal_match_minute': u'24', u'goal_getter_name': u'Jansen', u'goal_overtime': None, u'goal_id': u'8664', u'goal_getter_id': u'45', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'14172', u'goal_match_minute': u'81', u'goal_comment': None, u'goal_getter_name': u'Lasogga', u'goal_overtime': False, u'goal_id': u'8671', u'goal_getter_id': u'1757', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/Hertha_BSC.gif,http://www.openligadb.de/images/teamicons/Hamburger_SV.gif,54,100,2012-01-28T20:15:46+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T15:30:00+00:00,2012-01-28T14:30:00+00:00,14172,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Hertha BSC,Hamburger SV,,1,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14175', u'goal_match_minute': u'5', u'goal_comment': None, u'goal_getter_name': u'De Jong', u'goal_overtime': False, u'goal_id': u'8648', u'goal_getter_id': u'1793', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14175', u'goal_match_minute': u'25', u'goal_comment': None, u'goal_getter_name': u'Dick', u'goal_overtime': False, u'goal_id': u'8658', u'goal_getter_id': u'1609', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14175', u'goal_match_minute': u'48', u'goal_comment': None, u'goal_getter_name': u'Dick', u'goal_overtime': False, u'goal_id': u'8665', u'goal_getter_id': u'1609', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14175', u'goal_match_minute': u'66', u'goal_comment': None, u'goal_getter_name': u'Hein', u'goal_overtime': False, u'goal_id': u'8670', u'goal_getter_id': u'2464', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/FC_Augsburg.gif,http://www.openligadb.de/images/teamicons/1_FC_Kaiserslautern.gif,95,76,2012-01-28T17:23:03+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T15:30:00+00:00,2012-01-28T14:30:00+00:00,14175,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",FC Augsburg,1. FC Kaiserslautern,,2,2,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14176', u'goal_match_minute': u'16', u'goal_comment': None, u'goal_getter_name': u'Kagawa', u'goal_overtime': False, u'goal_id': u'8655', u'goal_getter_id': u'1452', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14176', u'goal_match_minute': u'31', u'goal_comment': None, u'goal_getter_name': u'Gro\xdfkreutz', u'goal_overtime': False, u'goal_id': u'8663', u'goal_getter_id': u'1017', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'14176', u'goal_match_minute': u'55', u'goal_comment': None, u'goal_getter_name': u'Kagawa', u'goal_overtime': False, u'goal_id': u'8666', u'goal_getter_id': u'1452', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'14176', u'goal_match_minute': u'63', u'goal_comment': None, u'goal_getter_name': u'Johnson', u'goal_overtime': False, u'goal_id': u'8669', u'goal_getter_id': u'363', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,7,123,2012-01-28T17:23:07+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T15:30:00+00:00,2012-01-28T14:30:00+00:00,14176,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Borussia Dortmund,TSG 1899 Hoffenheim,,3,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14177', u'goal_match_minute': u'60', u'goal_comment': None, u'goal_getter_name': u'Gomez', u'goal_overtime': False, u'goal_id': u'8668', u'goal_getter_id': u'228', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14177', u'goal_match_minute': u'90', u'goal_comment': None, u'goal_getter_name': u'Olic', u'goal_overtime': False, u'goal_id': u'8672', u'goal_getter_id': u'116', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/Bayern_Muenchen.gif,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,40,131,2012-01-28T17:23:10+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T15:30:00+00:00,2012-01-28T14:30:00+00:00,14177,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Bayern München,VfL Wolfsburg,,2,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14171', u'goal_match_minute': u'4', u'goal_comment': None, u'goal_getter_name': u'Podolski', u'goal_overtime': False, u'goal_id': u'8674', u'goal_getter_id': u'98', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'14171', u'goal_match_minute': u'60', u'goal_getter_name': u'Marica', u'goal_overtime': None, u'goal_id': u'8676', u'goal_getter_id': u'1032', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'14171', u'goal_match_minute': u'72', u'goal_getter_name': u'Marica', u'goal_overtime': None, u'goal_id': u'8677', u'goal_getter_id': u'1032', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'14171', u'goal_match_minute': u'78', u'goal_getter_name': u'Huntelaar', u'goal_overtime': None, u'goal_id': u'8679', u'goal_getter_id': u'1207', u'goal_penalty': None, u'goal_score_team2': u'3', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'14171', u'goal_match_minute': u'82', u'goal_getter_name': u'H\xf6ger', u'goal_overtime': None, u'goal_id': u'8721', u'goal_getter_id': u'1363', u'goal_penalty': None, u'goal_score_team2': u'4', u'goal_score_team1': u'1'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/1_FC_Koeln.gif,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,65,9,2012-01-30T10:27:37+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-28T18:30:00+00:00,2012-01-28T17:30:00+00:00,14171,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'4', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",1. FC Köln,FC Schalke 04,,1,4,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14174', u'goal_match_minute': u'3', u'goal_comment': None, u'goal_getter_name': u'Choupo-Moting', u'goal_overtime': False, u'goal_id': u'8682', u'goal_getter_id': u'657', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14174', u'goal_match_minute': u'6', u'goal_comment': None, u'goal_getter_name': u'Polanski', u'goal_overtime': False, u'goal_id': u'8683', u'goal_getter_id': u'1026', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'2'}, {u'goal_own_goal': False, u'goal_mach_id': u'14174', u'goal_match_minute': u'17', u'goal_comment': None, u'goal_getter_name': u'Choupo-Moting', u'goal_overtime': False, u'goal_id': u'8689', u'goal_getter_id': u'657', u'goal_penalty': False, u'goal_score_team2': u'0', u'goal_score_team1': u'3'}, {u'goal_own_goal': False, u'goal_mach_id': u'14174', u'goal_match_minute': u'68', u'goal_comment': None, u'goal_getter_name': u'Krmas', u'goal_overtime': False, u'goal_id': u'8695', u'goal_getter_id': u'4011', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'3'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,http://www.openligadb.de/images/teamicons/SC_Freiburg.gif,81,112,2012-01-29T17:21:20+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-29T15:30:00+00:00,2012-01-29T14:30:00+00:00,14174,True,"{u'match_result': [{u'points_team1': u'3', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'3', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",1. FSV Mainz 05,SC Freiburg,,3,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': False, u'goal_mach_id': u'14178', u'goal_match_minute': u'31', u'goal_comment': None, u'goal_getter_name': u'Hanke', u'goal_overtime': False, u'goal_id': u'8701', u'goal_getter_id': u'1623', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'14178', u'goal_match_minute': u'81', u'goal_comment': None, u'goal_getter_name': u'Reus', u'goal_overtime': False, u'goal_id': u'8718', u'goal_getter_id': u'357', u'goal_penalty': False, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'14178', u'goal_match_minute': u'84', u'goal_comment': None, u'goal_getter_name': u'De Camargo', u'goal_overtime': False, u'goal_id': u'8719', u'goal_getter_id': u'1601', u'goal_penalty': False, u'goal_score_team2': u'3', u'goal_score_team1': u'0'}]}",253,19. Spieltag,19,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,16,87,2012-01-29T19:22:40+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,{u'location_id': u'0'},2012-01-29T17:30:00+00:00,2012-01-29T16:30:00+00:00,14178,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'3', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",VfB Stuttgart,Borussia Mönchengladbach,,0,3,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'14179', u'goal_match_minute': u'48', u'goal_getter_name': u'Kehl', u'goal_overtime': None, u'goal_id': u'8771', u'goal_getter_id': u'1115', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'14179', u'goal_match_minute': u'82', u'goal_getter_name': u'Barrios', u'goal_overtime': None, u'goal_id': u'8772', u'goal_getter_id': u'84', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'0'}]}",254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/1_FC_Nuernberg.gif,http://www.openligadb.de/images/teamicons/Borussia_Dortmund.gif,79,7,2012-02-04T15:59:07+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'N\xfcrnberg', u'location_stadium': u'easyCredit-Stadion', u'location_id': u'486'}",2012-02-03T20:30:00+00:00,2012-02-03T19:30:00+00:00,14179,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",1. FC Nürnberg,Borussia Dortmund,45572.0,0,2,W. Europe Standard Time
"{u'goal': {u'goal_own_goal': None, u'goal_mach_id': u'14182', u'goal_match_minute': u'68', u'goal_getter_name': u'Abdellaoue', u'goal_overtime': None, u'goal_id': u'8787', u'goal_getter_id': u'1429', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}}",254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/Hertha_BSC.gif,http://www.openligadb.de/images/teamicons/Hannover_96.gif,54,55,2012-02-09T13:10:34+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'Berlin', u'location_stadium': u'Olympiastadion', u'location_id': u'22'}",2012-02-04T15:30:00+00:00,2012-02-04T14:30:00+00:00,14182,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Hertha BSC,Hannover 96,36997.0,0,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'14183', u'goal_match_minute': u'15', u'goal_getter_name': u'Zidan', u'goal_overtime': None, u'goal_id': u'8780', u'goal_getter_id': u'87', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': None, u'goal_mach_id': u'14183', u'goal_match_minute': u'59', u'goal_getter_name': u'Obasi', u'goal_overtime': None, u'goal_id': u'8786', u'goal_getter_id': u'117', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}]}",254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/FC_Schalke_04.gif,http://www.openligadb.de/images/teamicons/1_FSV_Mainz_05.gif,9,81,2012-02-09T13:10:48+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'Gelsenkirchen', u'location_stadium': u'Veltins Arena', u'location_id': u'33'}",2012-02-04T15:30:00+00:00,2012-02-04T14:30:00+00:00,14183,True,"{u'match_result': [{u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",FC Schalke 04,1. FSV Mainz 05,60557.0,1,1,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'14184', u'goal_match_minute': u'11', u'goal_getter_name': u'Kie\xdfling', u'goal_overtime': None, u'goal_id': u'8779', u'goal_getter_id': u'114', u'goal_penalty': None, u'goal_score_team2': u'0', u'goal_score_team1': u'1'}, {u'goal_own_goal': None, u'goal_mach_id': u'14184', u'goal_match_minute': u'23', u'goal_getter_name': u'Schieber', u'goal_overtime': None, u'goal_id': u'8781', u'goal_getter_id': u'150', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14184', u'goal_match_minute': u'47', u'goal_comment': u'Elfmeter', u'goal_getter_name': u'Rolfes', u'goal_overtime': False, u'goal_id': u'8784', u'goal_getter_id': u'511', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': None, u'goal_mach_id': u'14184', u'goal_match_minute': u'89', u'goal_getter_name': u'Harnik', u'goal_overtime': None, u'goal_id': u'8790', u'goal_getter_id': u'860', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}]}",254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/Bayer_Leverkusen.gif,http://www.openligadb.de/images/teamicons/VfB_Stuttgart.gif,6,16,2012-02-09T13:11:44+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'Leverkusen', u'location_stadium': u'BayArena', u'location_id': u'28'}",2012-02-04T15:30:00+00:00,2012-02-04T14:30:00+00:00,14184,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",Bayer 04 Leverkusen,VfB Stuttgart,27929.0,2,2,W. Europe Standard Time
,254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/VfL_Wolfsburg.gif,http://www.openligadb.de/images/teamicons/Bor_Moenchengladbach.gif,131,87,2012-02-09T13:09:43+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'Wolfsburg', u'location_stadium': u'Volkswagen Arena ', u'location_id': u'20'}",2012-02-04T15:30:00+00:00,2012-02-04T14:30:00+00:00,14186,True,"{u'match_result': [{u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'0', u'points_team2': u'0', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",VfL Wolfsburg,Borussia Mönchengladbach,30000.0,0,0,W. Europe Standard Time
"{u'goal': [{u'goal_own_goal': None, u'goal_mach_id': u'14187', u'goal_match_minute': u'30', u'goal_getter_name': u'M\xf6lders', u'goal_overtime': None, u'goal_id': u'8782', u'goal_getter_id': u'1545', u'goal_penalty': None, u'goal_score_team2': u'1', u'goal_score_team1': u'0'}, {u'goal_own_goal': False, u'goal_mach_id': u'14187', u'goal_match_minute': u'37', u'goal_getter_name': u'Mlapa', u'goal_overtime': False, u'goal_id': u'8783', u'goal_getter_id': u'780', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'1'}, {u'goal_own_goal': False, u'goal_mach_id': u'14187', u'goal_match_minute': u'50', u'goal_comment': u'Elfmeter', u'goal_getter_name': u'Salihovic', u'goal_overtime': False, u'goal_id': u'8785', u'goal_getter_id': u'651', u'goal_penalty': False, u'goal_score_team2': u'1', u'goal_score_team1': u'2'}, {u'goal_own_goal': None, u'goal_mach_id': u'14187', u'goal_match_minute': u'71', u'goal_getter_name': u'Langkamp', u'goal_overtime': None, u'goal_id': u'8788', u'goal_getter_id': u'636', u'goal_penalty': None, u'goal_score_team2': u'2', u'goal_score_team1': u'2'}]}",254,20. Spieltag,20,http://www.openligadb.de/images/teamicons/TSG_Hoffenheim.gif,http://www.openligadb.de/images/teamicons/FC_Augsburg.gif,123,95,2012-02-09T13:10:08+00:00,307,1. Fussball-Bundesliga 2011/2012,2011,bl1,"{u'location_city': u'Hoffenheim', u'location_stadium': u'Wirsol Rhein-Neckar-Arena', u'location_id': u'434'}",2012-02-04T15:30:00+00:00,2012-02-04T14:30:00+00:00,14187,True,"{u'match_result': [{u'points_team1': u'2', u'points_team2': u'2', u'result_type_name': u'nach 90 Minuten', u'result_type_id': u'2', u'result_name': u'Endergebnis', u'result_order_id': u'1'}, {u'points_team1': u'1', u'points_team2': u'1', u'result_type_name': u'Halbzeit', u'result_type_id': u'1', u'result_name': u'Halbzeit', u'result_order_id': u'2'}]}",TSG 1899 Hoffenheim,FC Augsburg,22500.0,2,2,W. Europe Standard Time
